code,municipality,neighborhood,normalized_neighborhood,delivery_price_cop,is_active,pricing_source,review_required,data_source,source_quality
DOMICILIO_BUCARAMANGA_OLAS_II,Bucaramanga,OLAS II,olas ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_OMAGA_I,Bucaramanga,OMAGA I,omaga i bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_OMAGA_II,Bucaramanga,OMAGA II,omaga ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PABLO_VI,Bucaramanga,PABLO VI,pablo vi bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PAISAJES_NORTE,Bucaramanga,PAISAJES NORTE,paisajes norte bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PAN_DE_AZUCAR,Bucaramanga,PAN DE AZUCAR,pan de azucar bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PANTANO_I,Bucaramanga,PANTANO I,pantano i bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PANTANO_II,Bucaramanga,PANTANO II,pantano ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PANTANO_III,Bucaramanga,PANTANO III,pantano iii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PIO_XII,Bucaramanga,PIO XII,pio xii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PORTO_FINO,Bucaramanga,PORTO FINO,porto fino bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PRADOS_MUTIS,Bucaramanga,PRADOS MUTIS,prados mutis bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PROVENZA,Bucaramanga,PROVENZA,provenza bucaramanga,7000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PUERTA_DEL_SOL,Bucaramanga,PUERTA DEL SOL,puerta del sol bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PUERTO_RICO,Bucaramanga,PUERTO RICO,puerto rico bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_PUNTA_PARAISO,Bucaramanga,PUNTA PARAISO,punta paraiso bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_QUEBRADA_LA_IGLESIA,Bucaramanga,QUEBRADA LA IGLESIA,quebrada la iglesia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_QUEBRADA_LA_IGLESIA_I,Bucaramanga,QUEBRADA LA IGLESIA I,quebrada la iglesia i bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_QUEBRADA_LA_IGLESIA_II,Bucaramanga,QUEBRADA LA IGLESIA II,quebrada la iglesia ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_QUINTA_BRIGADA,Bucaramanga,QUINTA BRIGADA,quinta brigada bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_QUINTA_DANIA,Bucaramanga,QUINTA DANIA,quinta dania bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_QUINTA_ESTRELLA,Bucaramanga,QUINTA ESTRELLA,quinta estrella bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_REGADERO_NORTE,Bucaramanga,REGADERO NORTE,regadero norte bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_RICAURTE,Bucaramanga,RICAURTE,ricaurte bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
